id,ticket_id,organization_id,resolution_type,service_type,vendor_id,vendor_name_manual,items_used,total_parts_cost,total_labour_cost,total_cost,closure_summary,resolved_at,resolved_by,created_at,bank_account_id,payment_date,payment_reference_no,proof_of_purchase_url,proof_of_payment_url,actual_items_used,actual_total_cost,diagnostic_estimated_cost,updated_at
498db7d1-6417-42fe-89f0-cc686eb74e88,912ad16c-a1c2-48c6-b445-1685778c106f,00000000-0000-0000-0000-000000000001,inhouse,condition_service,null,null,[],0,0,0,AC general service and remote working well. It is cooling . Work done,2026-04-22 10:33:29.725593+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-04-22 10:33:29.725593+00,null,null,null,null,null,[],0,null,2026-06-09 05:54:53.679362+00
696bfae3-1e4f-429b-adfa-9ae94f31c8ec,a7e318bc-fde2-4691-a766-fbdf9b064f4d,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,A c not water leaking,2026-06-18 07:39:38.449321+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-06-18 07:39:38.449321+00,null,null,null,null,null,[],0,null,2026-06-18 07:39:38.449321+00
3f22d0a7-c44e-4b71-8c94-6c4ee9563e19,2403da27-4924-4f3d-8754-1a476c834283,00000000-0000-0000-0000-000000000001,inhouse,condition_service,null,null,[],0,0,0,House keeping Bathroom  cleaning work done,2026-05-19 07:07:48.109636+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-05-19 07:07:48.109636+00,null,null,null,null,null,[],0,null,2026-05-19 07:07:52.645714+00
22793f5a-d8e4-4450-8331-af6760efcabc,a2c8ff46-ac0a-424a-bcae-582dfd6db28e,00000000-0000-0000-0000-000000000001,inhouse,replaced,null,null,[],0,0,0,The mattress has been replaced.,2026-04-17 10:42:21.591228+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-04-17 10:42:21.591228+00,null,null,null,null,null,null,null,null,2026-04-28 08:59:46.424551+00
feb1ab37-4527-455e-95a9-1f7e9566a7fa,3145b7a3-f9b8-4b69-be75-cf0d3ead40f9,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,,2026-04-18 12:30:36.928068+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-04-18 12:30:36.928068+00,null,null,null,null,null,null,null,null,2026-04-28 08:59:46.424551+00
c9ea238a-cd91-4802-b04a-00aa4b129d28,d92a4b99-dbe6-4eed-81d5-fa375a71c0f8,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,,2026-04-20 12:11:36.792526+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-04-20 12:11:36.792526+00,null,null,null,null,null,null,null,null,2026-04-28 08:59:46.424551+00
91393abd-f7c7-48cc-8855-ece3c837dc26,57973195-46ef-4872-a4bc-28f3eab8fd71,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,,2026-04-20 12:15:22.054549+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-04-20 12:15:22.054549+00,null,null,null,null,null,null,null,null,2026-04-28 08:59:46.424551+00
49c9c787-8b70-44aa-a101-8f91f64ab57d,3292aeda-c013-4eff-8508-3770a7fc120e,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,C43-C2 AC water leaking. Work done,2026-04-20 12:18:15.18478+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-04-20 12:18:15.18478+00,null,null,null,null,null,null,null,null,2026-04-28 08:59:46.424551+00
d8bf8dbc-9628-421a-9f1a-12befff72a62,f0de0900-6a45-49e5-87a7-f90468c0021f,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,,2026-04-21 19:35:53.575749+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-04-21 19:35:53.575749+00,null,null,null,null,null,null,null,null,2026-04-28 08:59:46.424551+00
30563c48-85f0-4f92-868c-48c579ce857d,76d61ead-a174-4c32-b826-99c5a6277e1f,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,,2026-04-21 19:36:47.006227+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-04-21 19:36:47.006227+00,null,null,null,null,null,null,null,null,2026-04-28 08:59:46.424551+00
14d341a1-dd25-4abb-b151-068c876acc13,872eb121-c785-416c-b0f2-20227d911d53,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,,2026-04-22 04:38:58.767921+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-04-22 04:38:58.767921+00,null,null,null,null,null,null,null,null,2026-04-28 08:59:46.424551+00
2993020e-528d-4e6a-b434-14aac2a77854,fe68f9b2-11d4-4da9-8573-21a5fad9d663,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,"Work done ",2026-04-22 07:36:24.786641+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-04-22 07:36:24.786641+00,null,null,null,null,null,null,null,null,2026-04-28 08:59:46.424551+00
5d01bd3c-3ebf-48cd-bb94-5e926cbecf40,0a249101-dd5f-4a12-9c3a-07a92226137a,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,,2026-04-22 07:50:51.097494+00,8c42685b-f2df-4dec-96bd-0e77b715e33e,2026-04-22 07:50:51.097494+00,null,null,null,null,null,null,null,null,2026-04-28 08:59:46.424551+00
82efb062-c995-479e-8e37-27df3f9a739e,cc255e0c-64bf-46b2-bb50-08ab25d1c967,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,,2026-04-22 07:53:39.968412+00,8c42685b-f2df-4dec-96bd-0e77b715e33e,2026-04-22 07:53:39.968412+00,null,null,null,null,null,null,null,null,2026-04-28 08:59:46.424551+00
9734e04f-8329-4baf-a519-6cf4048dc242,33aba1c2-3617-474c-a622-dc3f9c58140f,00000000-0000-0000-0000-000000000001,inhouse,condition_service,null,null,[],0,0,0,"Flash tank valve cleaning. Work done ",2026-04-23 06:47:43.325042+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-04-23 06:47:43.325042+00,null,null,null,null,null,null,null,null,2026-04-28 08:59:46.424551+00
7fefeb7d-5726-40ae-9a7b-519704246533,ae92473e-7b54-4b9d-9518-1a34e5d7f714,00000000-0000-0000-0000-000000000001,inhouse,condition_service,null,null,[],0,0,0,AC  water servicing after good calling,2026-07-03 05:18:36.784264+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-07-03 05:18:36.784264+00,null,null,null,null,null,[],0,null,2026-07-16 12:23:58.114596+00
04aea2b2-0273-4d40-ad71-5e36086d8c77,7a84dc8b-7e56-4002-b996-5d8ebf44054f,00000000-0000-0000-0000-000000000001,inhouse,condition_service,null,null,[],0,0,0,Reported issue class: Cleaning Issues. Resolution performed: condition service via inhouse.,2026-04-24 11:37:02.110969+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-04-24 11:37:02.110969+00,null,null,null,null,null,[],0,null,2026-04-28 08:59:46.424551+00
6ea4c601-b8db-42e5-87d5-e19743b9a6fa,b1787bae-d6e8-4586-8858-0cb87ce35efc,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,Reported issue class: Furniture. Resolution performed: repair via inhouse.,2026-04-24 11:40:36.393883+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-04-24 11:40:36.393883+00,null,null,null,null,null,[],0,null,2026-04-28 08:59:46.424551+00
676235c5-2bc0-4740-ab0c-933ce6285d0a,1a7ff493-ce01-4c1a-b20d-7b9d7aa55994,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,"The washing machine pipe is leaking, likely due to a loose connection or a damaged hose. The issue is minor and was noticed today for the first time. Resolution performed: repair via inhouse.",2026-04-24 13:08:37.176395+00,e4897d45-cba7-4d8a-ade0-d6014ccba68d,2026-04-24 13:08:37.176395+00,null,null,null,null,null,[],0,null,2026-04-28 08:59:46.424551+00
4b49ac27-cdf2-4364-8a58-f3a0aa2f9a54,2d713c73-7e76-4895-a544-5c78e46173fb,00000000-0000-0000-0000-000000000001,inhouse,replaced,null,null,"[{""qty"":1,""name"":""Health Faucet Set (With Hose)"",""total"":300,""unit_cost"":300,""vendor_name"":null,""usage_source"":""new_purchase"",""invoice_number"":null,""maintenance_item_id"":""2c334f29-895e-4c3b-a26a-b68cc4ec9f39""}]",300,0,300,"The toilet flush gun in the common washroom is leaking. The issue was noticed today, is minor, and is a first-time occurrence with no specific trigger. It is only affecting this washroom. Resolution performed: replaced via inhouse — parts/materials addressed: Health Faucet Set (With Hose).",2026-04-24 13:24:40.373247+00,e4897d45-cba7-4d8a-ade0-d6014ccba68d,2026-04-24 13:24:40.373247+00,e4b192b6-9da9-485c-b5be-26f3de3bea71,2026-04-23,122033547413,https://slljsigvfaxngpjaajjd.supabase.co/storage/v1/object/public/documents/ticket-proof-of-purchase/1777036453805-1o6l9vile4m.png,https://slljsigvfaxngpjaajjd.supabase.co/storage/v1/object/public/documents/ticket-proof-of-payment/1777037057969-x63j7i6tmp8.png,"[{""qty"":1,""name"":""Health Faucet Set (With Hose)"",""total"":300,""unit_cost"":300,""vendor_name"":null,""usage_source"":""new_purchase"",""invoice_number"":null,""maintenance_item_id"":""2c334f29-895e-4c3b-a26a-b68cc4ec9f39""}]",300,null,2026-04-28 08:59:46.424551+00
0beb1b3c-1145-48ea-b605-cf8fb5826352,5d341a5d-b7e7-4e8d-97fb-bf57a2426652,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,"The washing machine is receiving very little water, making it difficult to operate effectively. This is a new issue and only affects your room. Resolution performed: repair via inhouse.",2026-04-24 13:54:54.364904+00,e4897d45-cba7-4d8a-ade0-d6014ccba68d,2026-04-24 13:54:54.364904+00,null,null,null,null,null,[],0,null,2026-04-28 08:59:46.424551+00
78ef4026-b657-4c98-88bf-2cf8ab848d04,4c3d4b48-972e-46e0-90d8-d6b7a2653e36,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,"The entire room B34 has no power, and the MCB has tripped. Other rooms have power, and the issue occurred suddenly. Resolution performed: repair via inhouse.",2026-04-24 13:56:01.85549+00,e4897d45-cba7-4d8a-ade0-d6014ccba68d,2026-04-24 13:56:01.85549+00,null,null,null,null,null,[],0,null,2026-04-28 08:59:46.424551+00
3d3fe98f-7c58-40b9-a26e-62f16a8e571e,d722759f-6f57-45cf-bb2e-49ce36bafeeb,00000000-0000-0000-0000-000000000001,inhouse,condition_service,null,null,[],0,0,0,Reported issue class: RO Water Issues. Resolution performed: condition service via inhouse.,2026-04-25 06:03:52.735078+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-04-25 06:03:52.735078+00,null,null,null,null,null,[],0,null,2026-04-28 08:59:46.424551+00
e792a1cb-f108-454a-8af5-8972b71b6408,ac597c1a-68f7-49a5-8760-11224712adb6,00000000-0000-0000-0000-000000000001,inhouse,condition_service,null,null,[],0,0,0,The customer has lost their keys for both the main door and their room. This is a minor issue and has not happened before. It only affects their room. Resolution performed: condition service via inhouse.,2026-04-25 06:32:13.262165+00,8c42685b-f2df-4dec-96bd-0e77b715e33e,2026-04-25 06:32:13.262165+00,null,null,null,null,null,[],0,null,2026-04-28 08:59:46.424551+00
152a80f3-4bbe-4375-a150-e44fcfca9e4c,4f43e97f-c4e1-4156-988a-54c9f6c99e72,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,The office key B44-A for your room is currently unavailable or not working. This is a minor issue affecting only your room and was noticed today for the first time. Resolution performed: repair via inhouse.,2026-04-25 06:34:27.885047+00,8c42685b-f2df-4dec-96bd-0e77b715e33e,2026-04-25 06:34:27.885047+00,null,null,null,null,null,[],0,null,2026-04-28 08:59:46.424551+00
9efca62e-8f41-4c2d-b068-2e363619623f,b88e51a5-f3cb-4174-bcae-781487f61548,00000000-0000-0000-0000-000000000001,inhouse,condition_service,null,null,[],0,0,0,Reported issue class: AC Issues. Resolution performed: condition service via inhouse.,2026-04-25 13:53:21.606657+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-04-25 13:53:21.606657+00,null,null,null,null,null,[],0,null,2026-04-28 08:59:46.424551+00
49af0bdd-2bcc-46ee-9604-2dd231e93dd8,2500da24-9030-4a35-bdca-c1175df4b2ff,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,"The primary issue is a dipping mattress causing backache, likely due to wear and tear. The secondary issue is a creaking bed frame, which could be due to loose joints or damaged slats. Resolution performed: repair via inhouse.",2026-04-25 13:58:40.887599+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-04-25 13:58:40.887599+00,null,null,null,null,null,[],0,null,2026-04-28 08:59:46.424551+00
f567f976-541b-490b-8811-88ba70ccf7b2,768547d3-d472-4ce0-9930-cfe1ef655793,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,Reported issue class: Other. Resolution performed: repair via inhouse.,2026-04-25 14:00:04.340538+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-04-25 14:00:04.340538+00,null,null,null,null,null,[],0,null,2026-04-28 08:59:46.424551+00
0dc55982-4d58-434f-bd4c-0bf22c1c19a1,ba75932d-0505-4a0c-949b-84bc22c5eb59,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,Reported issue class: Furniture. Resolution performed: repair via inhouse.,2026-04-25 14:04:45.624459+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-04-25 14:04:45.624459+00,null,null,null,null,null,[],0,null,2026-04-28 08:59:46.424551+00
5c87fa31-ea50-49a5-ab02-1c6dad71c75c,3617c754-2014-417f-89e9-872fdc322560,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,Washing machine working good,2026-05-19 12:23:31.234279+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-05-19 12:23:31.234279+00,null,null,null,null,null,[],0,null,2026-05-19 12:23:31.234279+00
d2eb2942-a436-43e9-9973-5b1c1a96ec5d,58187d60-a167-4ff1-b719-83401928ff54,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,AC working good cooling. Work done,2026-04-18 12:31:06.112696+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-04-18 12:31:06.112696+00,null,null,null,null,null,[],0,null,2026-05-22 05:55:29.126594+00
eb5a1d83-b4ad-4d5f-93ed-a5f50170a95e,32cb1ee0-419b-40de-aef5-b94e94f94f20,00000000-0000-0000-0000-000000000001,inhouse,condition_service,null,null,[],0,0,0,We did not spot any rats in the hall located in front of your room. We are taking steps to catch them using rat traps.,2026-05-19 05:02:50.475165+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-05-19 05:02:50.475165+00,null,null,null,null,null,[],0,null,2026-05-19 05:02:53.53518+00
c8054987-48e7-4b8b-b04e-7a4d058fd597,488572a1-3596-4a89-9d85-69a2b47f3300,00000000-0000-0000-0000-000000000001,inhouse,condition_service,null,null,[],0,0,0,Work done,2026-04-29 05:05:56.111965+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-04-29 05:05:56.111965+00,null,null,null,null,null,[],0,null,2026-05-20 13:40:58.670207+00
95578448-06d6-44b8-9ede-dd33b1349a31,7b5a60ef-d1f2-4f62-943f-59506796ec43,00000000-0000-0000-0000-000000000001,inhouse,condition_service,null,null,[],0,0,0,New look changed,2026-06-03 04:28:22.427493+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-06-03 04:28:22.427493+00,null,null,null,null,null,[],0,null,2026-06-03 04:28:33.384824+00
48db448a-1a18-47db-9a1f-a2f8a054047f,6655ddc8-ece3-485d-a194-14d08986ba03,00000000-0000-0000-0000-000000000001,inhouse,condition_service,null,null,[],0,0,0,"C42-B B42 restroom drain pipe water not going , The blockage has been cleared. with CAUSTIC SODA",2026-05-20 11:59:46.52623+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-05-20 11:59:46.52623+00,null,null,null,null,null,[],0,null,2026-06-03 04:37:10.228457+00
d30e77b2-7b4c-41f5-a596-97c383001efe,c1b52572-c0ee-4d6f-8b4b-19e97105217b,00000000-0000-0000-0000-000000000001,inhouse,condition_service,null,null,[],0,0,0,Reported issue class: Washing machine Issue. Resolution performed: condition service via inhouse.,2026-04-28 04:37:59.790237+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-04-28 04:37:59.790237+00,null,null,null,null,null,[],0,null,2026-04-28 10:11:39.943579+00
adab97be-4e8d-4773-ac99-3f3a0abd7078,204275a1-d75e-4b2f-ad2f-ae607f40730a,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,New tube light changed,2026-06-04 10:08:00.149355+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-06-04 10:08:00.149355+00,null,null,null,null,null,[],0,null,2026-06-04 10:08:02.650161+00
6cff93e7-d9d0-4d07-abe0-096b2c29520d,30f4d87a-751c-4266-ad46-975889178700,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,Housekeeping cleaning work done,2026-06-04 10:25:41.035116+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-06-04 10:25:41.035116+00,null,null,null,null,null,[],0,null,2026-06-04 10:25:41.035116+00
6afcd29b-a44c-4658-a9fc-465ca0e25db0,e4be2723-0b34-4274-a153-d5586ae48053,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,Reported issue class: Toilet Issues. Resolution performed: repair via inhouse.,2026-04-28 05:18:34.187817+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-04-28 05:18:34.187817+00,null,null,null,null,null,[],0,null,2026-04-28 08:59:46.424551+00
e9b0b4d1-6092-4628-8bfb-08fcfd98752b,2d04137c-1bbf-4263-b67e-e5d876b7df10,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,Reported issue class: Internet Issues. Resolution performed: repair via inhouse.,2026-04-28 05:49:14.334957+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-04-28 05:49:14.334957+00,null,null,null,null,null,[],0,null,2026-04-28 08:59:46.424551+00
086c1093-4c45-46bb-aa2d-89775d8d8028,bdd973e0-2c3c-4f59-91eb-6b511ab1f88e,00000000-0000-0000-0000-000000000001,inhouse,condition_service,null,null,[],0,0,0,Reported issue class: Washing machine Issue. Resolution performed: condition service via inhouse.,2026-04-28 07:45:16.867033+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-04-28 07:45:16.867033+00,null,null,null,null,null,[],0,null,2026-04-28 08:59:46.424551+00
dc0934cc-9541-4179-ac07-01e6cddd57ab,084a0c36-2582-40e3-8475-6aba20bc16fc,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,"The fridge is experiencing heavy ice buildup in the freezer, despite the motor running and the door sealing properly. This suggests an issue with the defrost system. Resolution performed: repair via inhouse.",2026-04-27 11:53:05.283239+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-04-27 11:53:05.283239+00,null,null,null,null,null,[],0,null,2026-04-28 10:49:52.405554+00
1c12565e-b672-4c18-ac1e-20dd2bf4820c,9bd4d358-7776-4a11-a6f5-84023090ca9c,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,Reported issue class: Electrical Issues. Resolution performed: repair via inhouse.,2026-04-29 04:43:15.544139+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-04-29 04:43:15.544139+00,null,null,null,null,null,[],0,null,2026-04-29 04:43:15.544139+00
175798fe-a0ef-467a-bc75-22848e16a224,4f67d38e-db9d-4de3-be89-726052bf6887,00000000-0000-0000-0000-000000000001,inhouse,condition_service,null,null,[],0,0,0,Reported issue class: RO Water Issues. Resolution performed: condition service via inhouse.,2026-04-29 06:48:40.717885+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-04-29 06:48:40.717885+00,null,null,null,null,null,[],0,null,2026-04-29 06:48:40.717885+00
066333ff-c2e0-4f3f-8290-25cc48f2798c,f8c6f83f-55ab-4ed2-a212-452d032d8223,00000000-0000-0000-0000-000000000001,inhouse,condition_service,null,null,[],0,0,0,Reported issue class: Washing machine Issue. Resolution performed: condition service via inhouse.,2026-04-29 06:51:27.01037+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-04-29 06:51:27.01037+00,null,null,null,null,null,[],0,null,2026-04-29 06:51:27.01037+00
4edf8988-dc47-428b-ad62-e0d1791fb81f,f81606ff-f03d-4d5c-b8fb-6c0f5b46f70d,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,Reported issue class: RO Water Issues. Resolution performed: repair via inhouse.,2026-04-29 06:55:41.418222+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-04-29 06:55:41.418222+00,null,null,null,null,null,[],0,null,2026-04-29 06:55:41.418222+00
70a7f451-40ed-4201-ba2a-b75b1d82d45d,9ef8dcc4-03ec-4ce8-82ed-9048516978d0,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,"The entire room has no power due to a tripped MCB, while other rooms have power. This occurred suddenly. The induction stove is also mentioned as an issue, which could be related to the electrical problem. Resolution performed: repair via inhouse.",2026-04-29 12:31:53.951649+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-04-29 12:31:53.951649+00,null,null,null,null,null,[],0,null,2026-04-29 12:31:53.951649+00
ab6a2ef0-cb3b-474d-88f6-e1d2f68ed294,38e5fe3c-4ec9-4649-bf1a-efd37e8651e2,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,"The main issue is the relocation of sofas between rooms D11, D13, and B42, along with the cleaning of one sofa. This is a logistical task rather than a repair. Resolution performed: repair via inhouse.",2026-04-29 12:34:16.291048+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-04-29 12:34:16.291048+00,null,null,null,null,null,[],0,null,2026-04-29 12:34:16.291048+00
5fca35d9-ea3b-4897-8df8-2f240d8ce123,81a80b7e-da29-4044-be0e-fcccd3afe7fd,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,"The tenant requires furniture rearrangement, including moving chairs, repairing and relocating a study table, and moving an extra cupboard while checking the existing one. The issues are minor and were noticed today for… Resolution performed: repair via inhouse.",2026-04-29 12:36:02.364263+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-04-29 12:36:02.364263+00,null,null,null,null,null,[],0,null,2026-04-29 12:36:02.364263+00
9c380fe1-2690-47cd-baf2-63c9396b94d2,ed0e68ba-fe8c-4d06-a47a-284d03626f7e,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,ac issues,2026-04-30 09:15:38.651+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-04-30 09:15:38.814525+00,null,null,null,null,null,[],0,null,2026-04-30 09:15:38.814525+00
8c4c4143-f080-4f5e-a12d-5ec8e0fbec90,34bf23b2-e00f-44e4-892d-93409d666322,00000000-0000-0000-0000-000000000001,inhouse,condition_service,null,null,[],0,0,0,Work done,2026-05-01 06:33:53.848953+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-05-01 06:33:53.848953+00,null,null,null,null,null,[],0,null,2026-05-01 06:42:22.158792+00
59b76f41-5458-4f05-a2c0-7db8f1a82bcd,d574a779-6597-4856-988f-98fb961bbacc,00000000-0000-0000-0000-000000000001,inhouse,condition_service,null,null,[],0,0,0,Reported issue class: Washing machine Issue. Resolution performed: condition service via inhouse.,2026-04-28 05:33:06.941466+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-04-28 05:33:06.941466+00,null,null,null,null,null,[],0,null,2026-05-01 07:06:49.161018+00
9e8876f8-0070-4bbc-8f57-0fdd71d5a6fd,a4a43033-febe-41a9-bbdd-2cfc86099aef,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,Reported issue class: Plumbing. Resolution performed: repair via inhouse.,2026-05-01 08:30:43.619223+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-05-01 08:30:43.619223+00,null,null,null,null,null,[],0,null,2026-05-01 08:30:43.619223+00
b75f6346-032e-49cd-830e-62a13fe98771,8aa5cc61-6d57-4c38-ac7a-f4ac6c478ff1,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,"The bathroom is experiencing slow water flow, noticed today and only in your room. It's a minor issue and hasn't happened before. Resolution performed: repair via inhouse.",2026-05-02 06:13:13.218629+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-05-02 06:13:13.218629+00,null,null,null,null,null,[],0,null,2026-05-02 06:13:13.218629+00
4f2edfc7-fe59-459c-bb62-04c4cf3d47be,d656424e-37a1-4a40-8922-ea466c6ab0e1,00000000-0000-0000-0000-000000000001,inhouse,condition_service,null,null,[],0,0,0,The washing machine in C-34 is experiencing slow water flow. This is a new issue and only affects this room. The severity is minor. Resolution performed: repair via inhouse.,2026-05-02 09:52:10.271343+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-05-02 09:52:10.271343+00,null,null,null,null,null,[],0,null,2026-05-02 09:52:45.189018+00
d82b39dc-dc0d-47f2-a20c-ac93572d43a1,17a66482-faa4-4cad-a904-e869812f2950,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,"The entire bathroom has no power, and the MCB for that circuit has tripped suddenly. Other rooms have power. Resolution performed: repair via inhouse.",2026-05-02 11:35:20.852963+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-05-02 11:35:20.852963+00,null,null,null,null,null,[],0,null,2026-05-02 11:35:20.852963+00
7d4f43a4-fba9-40a2-ab5d-fc9cde889b9b,fbb9b65c-9764-4f57-908b-cb419814fd61,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,The AC is leaking water and has weak airflow despite turning on and having a recently cleaned filter. The remote is working. Resolution performed: repair via inhouse.,2026-05-04 10:07:55.854337+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-05-04 10:07:55.854337+00,null,null,null,null,null,[],0,null,2026-05-04 10:07:55.854337+00
7e4bd0de-04e8-4e76-b3d7-f132da0c4645,79834947-5612-4e83-9890-f9f95e4e0c0a,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,"The hall fan is not working, and the entire room has no power, despite the MCB being on and other rooms having power. This indicates a localized electrical issue affecting the fan circuit. Resolution performed: repair via inhouse.",2026-05-06 07:09:39.437232+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-05-06 07:09:39.437232+00,null,null,null,null,null,[],0,null,2026-05-06 07:09:39.437232+00
eeca0d99-6ed1-4660-aefa-68f8708e2006,281b94ee-eecc-417c-8cf9-25b2cb80a2bc,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,"The AC is not turning on and is blowing warm air, indicating a potential issue with the cooling system or power supply to key components. The remote is working, ruling out remote-related issues. Resolution performed: repair via inhouse.",2026-05-06 12:08:17.751182+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-05-06 12:08:17.751182+00,null,null,null,null,null,[],0,null,2026-05-06 12:08:17.751182+00
65ae01d1-823b-4edb-9ca5-379a0b0beaab,b16a2495-69ed-4671-9dfd-adf008115c06,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,The AC is experiencing weak airflow and emitting a bad smell. The remote control functionality is contradictory in the provided information. Resolution performed: repair via inhouse.,2026-05-06 07:07:42.298586+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-05-06 07:07:42.298586+00,null,null,null,null,null,[],0,null,2026-05-06 12:11:14.168303+00
