id,organization_id,payment_date,payment_mode,amount_paid,created_at,receipt_number,bank_account_id,reference_number,tenant_allotment_id,tenant_id,receipt_type,base_amount,processing_fee,is_deleted,is_locked,locked_by
36b69980-9238-465a-9f02-2a04554f9b74,00000000-0000-0000-0000-000000000001,2025-02-08,upi,11.00,2026-03-28 04:42:46.267553+00,VISTA/24-25/02/R00042,c532da43-7df1-4b3c-b49a-9ea5f46ac0c1,223217196431,5c6e4440-a7b7-4d5b-baec-a422ba050dcd,e17238d1-34ce-0cbb-4dc0-f65e60ff52f7,payment,0,0,false,false,null
3a828e20-47aa-4dac-bf6c-930a9d73698d,00000000-0000-0000-0000-000000000001,2025-09-06,upi,20.00,2026-03-28 04:42:46.267553+00,VISTA/25-26/09/R00046,c048dfc9-697e-4116-8f17-8e2c30bcb640,000420616027,20d5e9a6-73cd-4f5f-9b27-ba9a13e7864e,86cd2239-fa55-0389-437e-e8fd505dc931,payment,0,0,false,false,null
7ad3c8ee-4968-4e64-9f92-9236698ddd36,00000000-0000-0000-0000-000000000001,2024-04-02,Import-Excel,20147.00,2026-07-24 12:25:16.78252+00,IMPORT/R24-04/00024-0,null,409201105523,09848a8b-4b46-4fc9-85b8-9a46fecdd91c,ac5ee6bc-de6f-6f5a-a196-731bff043dc7,payment,0,0,false,false,null
b109b025-71e9-4ec2-9c27-b2e1cb3574c5,00000000-0000-0000-0000-000000000001,2024-05-04,Import-Excel,19000.00,2026-07-24 12:25:16.78252+00,IMPORT/R24-05/00025-0,null,412597139910,09848a8b-4b46-4fc9-85b8-9a46fecdd91c,ac5ee6bc-de6f-6f5a-a196-731bff043dc7,payment,0,0,false,false,null
ccaa5abc-2ea6-4abe-a8db-ba67c6a03185,00000000-0000-0000-0000-000000000001,2025-09-01,upi,45.00,2026-03-28 04:42:46.267553+00,VISTA/25-26/09/R00050,299c6734-7419-4bd9-8da3-71fedeee7d23,524498429799,84ed620a-626e-495a-895b-488a5812e183,3e99437f-aaa3-5ffe-27bc-cffb9898080d,payment,0,0,false,false,null
26179ff1-e0f2-4054-89ea-e28c28c57452,00000000-0000-0000-0000-000000000001,2024-06-05,Import-Excel,19000.00,2026-07-24 12:25:16.78252+00,IMPORT/R24-06/00026-0,null,415788575776,09848a8b-4b46-4fc9-85b8-9a46fecdd91c,ac5ee6bc-de6f-6f5a-a196-731bff043dc7,payment,0,0,false,false,null
f83dc69b-77f5-4b4d-b0f9-ec2040017e14,00000000-0000-0000-0000-000000000001,2024-07-05,Import-Excel,684.00,2026-07-24 12:25:16.78252+00,IMPORT/R24-07/00027-0,null,418773275743,09848a8b-4b46-4fc9-85b8-9a46fecdd91c,ac5ee6bc-de6f-6f5a-a196-731bff043dc7,payment,0,0,false,false,null
17069c7e-e46b-4e04-af34-c300b30e06cf,00000000-0000-0000-0000-000000000001,2024-07-05,Import-Excel,21070.00,2026-07-24 12:25:16.78252+00,IMPORT/R24-07/00028-0,null,418773275743,09848a8b-4b46-4fc9-85b8-9a46fecdd91c,ac5ee6bc-de6f-6f5a-a196-731bff043dc7,payment,0,0,false,false,null
b54de26d-ff81-4f9b-a6ab-5f0078853771,00000000-0000-0000-0000-000000000001,2024-07-05,Import-Excel,2201.00,2026-07-24 12:25:16.78252+00,IMPORT/R24-07/00029-0,null,418773275743,09848a8b-4b46-4fc9-85b8-9a46fecdd91c,ac5ee6bc-de6f-6f5a-a196-731bff043dc7,payment,0,0,false,false,null
9f569705-bace-4e8e-8a8f-6f6526cf1424,00000000-0000-0000-0000-000000000001,2024-08-05,Import-Excel,20488.00,2026-07-24 12:25:16.78252+00,IMPORT/R24-08/00030-0,null,421847774420,09848a8b-4b46-4fc9-85b8-9a46fecdd91c,ac5ee6bc-de6f-6f5a-a196-731bff043dc7,payment,0,0,false,false,null
20db829a-1e03-40d4-be98-4c2cac12902f,00000000-0000-0000-0000-000000000001,2024-09-01,Import-Excel,19697.00,2026-07-24 12:25:16.78252+00,IMPORT/R24-09/00031-0,null,424505306144,09848a8b-4b46-4fc9-85b8-9a46fecdd91c,ac5ee6bc-de6f-6f5a-a196-731bff043dc7,payment,0,0,false,false,null
7a13f7dd-0f46-411b-99d6-a0546bdd5786,00000000-0000-0000-0000-000000000001,2024-10-02,Import-Excel,20560.00,2026-07-24 12:25:16.78252+00,IMPORT/R24-10/00032-0,null,427698018074,09848a8b-4b46-4fc9-85b8-9a46fecdd91c,ac5ee6bc-de6f-6f5a-a196-731bff043dc7,payment,0,0,false,false,null
dc54e8be-8a44-4b8e-84b9-f533b1e9dee6,00000000-0000-0000-0000-000000000001,2024-11-01,Import-Excel,20100.00,2026-07-24 12:25:16.78252+00,IMPORT/R24-11/00033-0,null,430696224776,09848a8b-4b46-4fc9-85b8-9a46fecdd91c,ac5ee6bc-de6f-6f5a-a196-731bff043dc7,payment,0,0,false,false,null
7b95b6fa-7bee-45d8-b10f-d6cfb25be8fb,00000000-0000-0000-0000-000000000001,2024-12-05,Import-Excel,20248.00,2026-07-24 12:25:16.78252+00,IMPORT/R24-12/00034-0,null,434041970773,09848a8b-4b46-4fc9-85b8-9a46fecdd91c,ac5ee6bc-de6f-6f5a-a196-731bff043dc7,payment,0,0,false,false,null
e21ce7be-dd97-406e-8b3a-c9f2ac07a726,00000000-0000-0000-0000-000000000001,2025-01-02,Import-Excel,19476.00,2026-07-24 12:25:16.78252+00,IMPORT/R25-01/00035-0,null,500250650001,09848a8b-4b46-4fc9-85b8-9a46fecdd91c,ac5ee6bc-de6f-6f5a-a196-731bff043dc7,payment,0,0,false,false,null
fc425b23-f47f-4599-9e41-d1efd0c9b08b,00000000-0000-0000-0000-000000000001,2025-02-02,Import-Excel,19612.00,2026-07-24 12:25:16.78252+00,IMPORT/R25-02/00036-0,null,503395022847,09848a8b-4b46-4fc9-85b8-9a46fecdd91c,ac5ee6bc-de6f-6f5a-a196-731bff043dc7,payment,0,0,false,false,null
32b5f319-07ed-4305-bc8f-975681d59f71,00000000-0000-0000-0000-000000000001,2024-10-06,upi,80.00,2026-03-28 04:42:46.549872+00,VISTA/24-25/10/R00064,299c6734-7419-4bd9-8da3-71fedeee7d23,428052473669,9ffe9701-32ac-461a-b5a1-8bb653d34a4b,a7798da2-f8ee-1840-a1f3-f29a9e764b97,payment,0,0,false,false,null
d927b9a0-9d69-4b07-87dc-446fd06c42eb,00000000-0000-0000-0000-000000000001,2026-03-15,upi,81.00,2026-03-28 04:42:46.549872+00,VISTA/25-26/03/R00065,e4b192b6-9da9-485c-b5be-26f3de3bea71,811360278267,b98116fe-247d-44f2-b608-5bb481b84f9a,e2ee0891-8bc9-980a-ba57-b0a11ba15019,payment,0,0,false,false,null
50137efe-0a76-42f7-bec8-81f873ed1eee,00000000-0000-0000-0000-000000000001,2025-03-05,Import-Excel,20148.00,2026-07-24 12:25:16.78252+00,IMPORT/R25-03/00037-0,null,100958376021,09848a8b-4b46-4fc9-85b8-9a46fecdd91c,ac5ee6bc-de6f-6f5a-a196-731bff043dc7,payment,0,0,false,false,null
3f74da80-e675-4439-acc3-4f8cd2106c33,00000000-0000-0000-0000-000000000001,2025-07-07,upi,90.00,2026-03-28 04:42:46.549872+00,VISTA/25-26/07/R00067,c048dfc9-697e-4116-8f17-8e2c30bcb640,162910629404,3ca315cc-b9c4-4379-be8c-c2df8c0e42d6,77dd12b8-a20b-05c8-2372-79ba1b1624a9,payment,0,0,false,false,null
43cf9f6e-d1a5-4c78-a9d2-887e17368026,00000000-0000-0000-0000-000000000001,2025-04-01,Import-Excel,21046.00,2026-07-24 12:25:16.78252+00,IMPORT/R25-04/00038-0,null,102422812583,09848a8b-4b46-4fc9-85b8-9a46fecdd91c,ac5ee6bc-de6f-6f5a-a196-731bff043dc7,payment,0,0,false,false,null
846438fd-949c-467b-9b11-f652f8b3509a,00000000-0000-0000-0000-000000000001,2025-04-30,Import-Excel,20444.00,2026-07-24 12:25:16.78252+00,IMPORT/R25-04/00039-0,null,104049628310,09848a8b-4b46-4fc9-85b8-9a46fecdd91c,ac5ee6bc-de6f-6f5a-a196-731bff043dc7,payment,0,0,false,false,null
346a7b76-d97c-4208-bb73-528928e666fa,00000000-0000-0000-0000-000000000001,2025-06-01,Import-Excel,21515.00,2026-07-24 12:25:16.78252+00,IMPORT/R25-06/00040-0,null,105717573625,09848a8b-4b46-4fc9-85b8-9a46fecdd91c,ac5ee6bc-de6f-6f5a-a196-731bff043dc7,payment,0,0,false,false,null
11d64097-1471-41ed-b2fb-fd77f454f0e9,00000000-0000-0000-0000-000000000001,2025-09-07,upi,100.00,2026-03-28 04:42:46.549872+00,VISTA/25-26/09/R00074,299c6734-7419-4bd9-8da3-71fedeee7d23,525078690363,597a1580-9401-42ce-a407-c9448d5017f6,11316c38-dc08-4983-3588-fcadd88bd5d2,payment,0,0,false,false,null
252e6d7e-b331-437c-b8ad-10853d46dbbc,00000000-0000-0000-0000-000000000001,2026-02-11,upi,100.00,2026-03-28 04:42:46.549872+00,VISTA/25-26/02/R00075,e4b192b6-9da9-485c-b5be-26f3de3bea71,741024400092,3394785d-ad9b-442e-9c87-3ab4f47b1876,df5ea39c-c069-5211-271d-f0d3831adefa,payment,0,0,false,false,null
af89d07a-b7b0-47bd-b2f7-e13953363e44,00000000-0000-0000-0000-000000000001,2025-09-06,upi,100.00,2026-03-28 04:42:46.549872+00,VISTA/25-26/09/R00076,e4b192b6-9da9-485c-b5be-26f3de3bea71,null,1bb08655-ecc9-4795-8186-bb34f130a593,d6d33436-345a-e39c-9f8d-91c76dca514e,payment,0,0,false,false,null
9d8e97ba-0963-412a-8b77-d823aa7b00f8,00000000-0000-0000-0000-000000000001,2025-07-02,Import-Excel,21690.00,2026-07-24 12:25:16.78252+00,IMPORT/R25-07/00041-0,null,107437888249,09848a8b-4b46-4fc9-85b8-9a46fecdd91c,ac5ee6bc-de6f-6f5a-a196-731bff043dc7,payment,0,0,false,false,null
a4232e3f-07ea-48ad-9a84-db4121ed0ab8,00000000-0000-0000-0000-000000000001,2025-05-02,Import-Excel,1000.00,2026-07-24 12:25:16.78252+00,IMPORT/R25-05/00042-0,null,741877206378,0be240d1-c1a1-4b64-b5f7-1dfb8d074f7c,34e17203-69d9-f06c-079c-fc6848b90d7e,payment,0,0,false,false,null
fed7463e-fc67-4d76-a010-9c9022398a60,00000000-0000-0000-0000-000000000001,2025-05-05,Import-Excel,14500.00,2026-07-24 12:25:16.78252+00,IMPORT/R25-05/00043-0,null,434319518579,0be240d1-c1a1-4b64-b5f7-1dfb8d074f7c,34e17203-69d9-f06c-079c-fc6848b90d7e,payment,0,0,false,false,null
0639264d-f0fe-4e77-bf6c-f2881c313f2d,00000000-0000-0000-0000-000000000001,2025-07-03,Import-Excel,2610.00,2026-07-24 12:25:16.78252+00,IMPORT/R25-07/00044-0,null,518489490037,0be240d1-c1a1-4b64-b5f7-1dfb8d074f7c,34e17203-69d9-f06c-079c-fc6848b90d7e,payment,0,0,false,false,null
341c5768-970b-4354-9469-6f1644cb9dce,00000000-0000-0000-0000-000000000001,2025-07-03,Import-Excel,2000.00,2026-07-24 12:25:16.78252+00,IMPORT/R25-07/00045-0,null,518489490037,0be240d1-c1a1-4b64-b5f7-1dfb8d074f7c,34e17203-69d9-f06c-079c-fc6848b90d7e,payment,0,0,false,false,null
b60b713e-dd71-483a-8494-15d8a143c844,00000000-0000-0000-0000-000000000001,2025-07-04,Import-Excel,2250.00,2026-07-24 12:25:16.78252+00,IMPORT/R25-07/00046-0,null,518489490037,0be240d1-c1a1-4b64-b5f7-1dfb8d074f7c,34e17203-69d9-f06c-079c-fc6848b90d7e,payment,0,0,false,false,null
169b4753-e3ec-4477-8386-0f67976a843b,00000000-0000-0000-0000-000000000001,2025-07-07,upi,121.00,2026-03-28 04:42:46.549872+00,VISTA/25-26/07/R00083,299c6734-7419-4bd9-8da3-71fedeee7d23,518814642643,9131c211-f95d-4213-9955-02879ced6aaf,855f3f6a-72ae-46f4-4cc2-a9a0d5df5b70,payment,0,0,false,false,null
b109c9f0-9d9b-406d-aa71-b969f4aa8fb3,00000000-0000-0000-0000-000000000001,2026-02-06,upi,126.00,2026-03-28 04:42:46.549872+00,VISTA/25-26/02/R00085,null,506640974586,16ba7f9b-b61c-4fb6-a957-8fdf8bf58876,55e6e452-fae2-a5ac-3c12-21424bffbcac,payment,0,0,false,false,null
6ad4a864-c19b-471f-90b4-41c847ff9fbc,00000000-0000-0000-0000-000000000001,2025-04-08,Import-Excel,20250.00,2026-07-24 12:25:16.78252+00,IMPORT/R25-04/00047-0,null,509840361221,0dad4959-5b40-4eea-ba8e-9b5a3fafae1e,bdc0ce78-4229-0817-69bf-519ad5936b8e,payment,0,0,false,false,null
54ea4d5d-7b3d-4b98-86bd-5b8570a6fecb,00000000-0000-0000-0000-000000000001,2026-02-04,upi,144.00,2026-03-28 04:42:46.549872+00,VISTA/25-26/02/R00089,null,396664244886,4e78638f-65ec-472b-9991-cea4565d4ea7,9defe9e8-4059-ba6b-5abd-0d1304e73008,payment,0,0,false,false,null
3b4b2586-8284-42ea-9b47-0107911669d4,00000000-0000-0000-0000-000000000001,2026-02-01,upi,144.00,2026-03-28 04:42:46.549872+00,VISTA/25-26/02/R00090,null,603237236720,6a566076-355d-47b3-840f-1ddcb740c496,d497808b-36e2-ea42-d247-85b4e409078c,payment,0,0,false,false,null
f085dd2f-7943-4379-bc54-26f38e2a081d,00000000-0000-0000-0000-000000000001,2026-02-12,upi,144.00,2026-03-28 04:42:46.549872+00,VISTA/25-26/02/R00091,null,604328675464,f6976df5-ab7b-4cb2-8ce9-e36efe843745,d77b5c1e-605d-6795-5eee-1e2f9b83e069,payment,0,0,false,false,null
661cfa53-ec33-43da-b933-d0e4b649f8b3,00000000-0000-0000-0000-000000000001,2026-02-01,upi,144.00,2026-03-28 04:42:46.549872+00,VISTA/25-26/02/R00092,null,639815158421,78f157e9-bdd7-480f-9648-2b00b519de3c,491b8136-32a1-37c5-5253-b53ff3991d86,payment,0,0,false,false,null
