invoice_id,tenant_id,allotment_id,bmonth,amount,risk,reasons,recommended_action
38343ffa-7f70-45c7-a973-4845839b06b5,2b785f57-1c4f-d4a8-d486-b69e7b2db5bc,3c7ccdf6-cc34-4475-9b15-a0933043ad80,2026-08,20492.0,0.9957266202551555,"prior overdue rate 94%; 1 prior unpaid; high amount ₹20,492; avg 28d late historically",Priority reminder + call
0f1c0a48-ed53-4e86-be38-d33c435583d5,8b48adf3-c14a-fa6d-9785-b4bcb35f8fbb,656473e2-7641-46ed-9ba0-9fa996a8b682,2026-08,16825.0,0.9953679431490114,prior overdue rate 100%; 1 prior unpaid; avg 34d late historically,Priority reminder + call
d4ff2323-b116-4ec6-9b23-33656da01ef4,1a3b6c74-26e1-7124-0b5c-7f783d71624d,74d85a8c-cf99-492c-8656-d7bb8666ae7c,2026-08,15918.0,0.9949027099057515,prior overdue rate 88%; 2 prior unpaid; avg 20d late historically,Priority reminder + call
c098c9bf-1ab4-4164-b6f0-d94a797589a1,1d4c0119-5151-7a5b-2266-f16e44f67157,55469cc1-579d-4801-bbbd-4f113cad46e9,2026-08,15577.0,0.9945643129362731,prior overdue rate 92%; 2 prior unpaid; avg 49d late historically,Priority reminder + call
59610567-0da4-42f8-b780-2aeaa05b2629,d497808b-36e2-ea42-d247-85b4e409078c,959010dc-2b21-4db0-bbcc-902c491be61d,2026-08,17639.0,0.9944642763476665,prior overdue rate 87%; 1 prior unpaid; avg 19d late historically,Priority reminder + call
556650af-a115-4d69-a8a0-c15454556482,b4a50439-db13-dc26-d980-eb079b321460,902fa4e5-f7dd-4671-9d39-6516ba2e51d8,2026-08,16492.0,0.9943877221184908,prior overdue rate 91%; 1 prior unpaid; avg 42d late historically,Priority reminder + call
ebb2c140-6b1a-4842-b6b1-2525905057b0,1a171004-7682-1c39-e6a2-758b668c33b0,d700c1e9-4564-4c4d-a800-2b6d68e962f7,2026-08,19519.0,0.9941595940331378,prior overdue rate 100%; 1 prior unpaid; avg 28d late historically,Priority reminder + call
5a3bdef2-a7f6-4a2f-88c3-f82c3c44ca5a,03ce56c0-8798-b95d-7125-311b80363e74,90df3267-4239-48a4-89aa-4a61e24239bc,2026-08,16918.0,0.9940356355411223,prior overdue rate 88%; 1 prior unpaid; avg 23d late historically,Priority reminder + call
cb11c3d2-3858-4dc0-9b68-ced16224d5cd,73715344-908a-b7fa-00cc-34358ffb16f0,3aabe842-7390-4208-9bde-936af6f8b658,2026-08,18938.0,0.9937183312235706,prior overdue rate 71%; 1 prior unpaid; avg 14d late historically,Priority reminder + call
439deaef-96e3-45f5-b17c-9f5824f5ea15,f9eb9b23-5f60-4ec4-b990-8313323bb759,ed5ebbd4-719a-47b9-b71a-3f69da2e9369,2026-08,16856.0,0.9922363298460791,prior overdue rate 75%; 1 prior unpaid; avg 22d late historically,Priority reminder + call
b905069a-8bec-44c6-ae8c-4dcddb5874bd,b2f85d5d-acf9-7c53-dc5b-0d3b67b462c5,ca99fa52-1a9f-4d9c-809e-b7b9c30d2129,2026-08,21050.0,0.992018089247896,"prior overdue rate 83%; 1 prior unpaid; high amount ₹21,050; avg 21d late historically",Priority reminder + call
7801732d-bb81-4ffc-be28-c597fe387246,b0348aa8-ad9f-d0dd-94e8-c71a6627c930,db9ec732-0eba-43c2-8e97-5e7a05e17561,2026-08,15515.0,0.9918316244269963,prior overdue rate 74%; 2 prior unpaid; avg 35d late historically,Priority reminder + call
41d9de4d-2574-4fc9-9390-81ca83798b37,79d4d3fe-73c5-a965-030f-c60220ee20cb,e1603fed-7593-4717-b5a0-f63c1e03483e,2026-08,15926.0,0.9917487857305761,prior overdue rate 100%; 3 prior unpaid; avg 48d late historically,Priority reminder + call
6ca9c9ef-acf2-4511-8a3a-7a1157a9fa5d,2ac2da6e-0954-f906-32d7-a1f55477c590,7c23b4a5-63fa-47d1-8211-a565f6ed8ee9,2026-08,15918.0,0.9913347547614794,prior overdue rate 86%; 1 prior unpaid; avg 21d late historically,Priority reminder + call
f34a320c-da43-44b6-9a9e-624e28b1b6be,b0a6f0b5-9fd8-112e-2bfa-24fa8a25779b,f5dc7322-00ac-4867-a914-e2bddeac9a0f,2026-08,16337.0,0.9912532149603249,prior overdue rate 94%; 1 prior unpaid; avg 26d late historically,Priority reminder + call
105c367d-7fad-4af9-934d-65b8f12a3aa6,3e50af3d-452f-d098-b3bc-3c2a64576d55,288569c1-8892-451c-ae1f-6ccf0c41daa4,2026-08,17077.0,0.9908866147867527,1 prior unpaid,Priority reminder + call
cd6f4c74-993a-4de5-bf0e-4bc78655c1c6,89d188b4-94a9-2f97-e068-155ed8ec3f5e,9ddc3b2e-3ea3-44e6-b674-4cc843ee0e0d,2026-08,15774.0,0.9899757442859788,prior overdue rate 80%; 1 prior unpaid; avg 17d late historically,Priority reminder + call
98fdacf3-4e28-43d4-982f-86240ff9dfac,9541a16d-d020-eb78-80f1-a4a2d4b7775f,bf9b5cd5-13dc-4229-9b7f-2fd8541f64b3,2026-08,26926.0,0.9899260875171945,"prior overdue rate 100%; 1 prior unpaid; high amount ₹26,926; avg 25d late historically",Priority reminder + call
0df4e4e5-62d0-4980-b31e-85270d2035c1,011b7d1c-5697-5394-c05b-fa0473640657,261c6838-0d2b-4ef8-b7c0-722341418ce5,2026-08,20457.0,0.9895511562818398,"prior overdue rate 100%; 1 prior unpaid; high amount ₹20,457; avg 27d late historically",Priority reminder + call
038f556c-3b08-4a22-bd79-220201195d18,8334eb99-0bc0-3c80-9ff8-83bea3d7b5ef,cae46a0c-8545-4ee9-ae5e-3f94bfa02442,2026-08,16019.0,0.9887280147434699,prior overdue rate 56%; 1 prior unpaid; avg 10d late historically,Priority reminder + call
6a5bfce2-46c6-492e-a3be-840d4b9186c1,f284b25b-d762-1399-a12e-ba7ffa6b6f97,1129e54a-0b3f-417c-b6db-e1090df6981b,2026-08,16492.0,0.9874924757425142,prior overdue rate 58%; 2 prior unpaid; avg 27d late historically,Priority reminder + call
40c30fe0-eb75-4528-9981-ccd5fc066991,38305983-db92-2c3c-7949-96f7ca7833eb,f9922902-5337-46f5-bf1f-7d8982a685af,2026-08,21019.0,0.9861224287472719,"prior overdue rate 83%; 1 prior unpaid; high amount ₹21,019; avg 24d late historically",Priority reminder + call
845a0814-8d02-4319-8900-1c473ccbb9d3,5fee0a79-3970-704a-2332-f7c7598e86c1,fad9c620-d9d5-479c-981d-4bc0521c94bb,2026-08,15492.0,0.9836833132805788,prior overdue rate 76%; 2 prior unpaid; avg 33d late historically,Priority reminder + call
e01d8dcd-4baa-4257-a7a9-54762bef0f8a,4505ca5d-0961-03c9-5943-ffda2a5ae270,0f6ef705-bedc-4008-88a1-8c600fe56c57,2026-08,17298.0,0.9832522472573095,3 prior unpaid; avg 13d late historically,Priority reminder + call
a62525bc-054b-460a-8221-2b94970784db,c675e97a-0958-0695-90b3-49311eec8fd7,f3d5faeb-a060-4d56-bb7c-559d3f157f51,2026-08,15492.0,0.9825779254180593,prior overdue rate 83%; 1 prior unpaid; avg 23d late historically,Priority reminder + call
31426215-d02a-41d2-afac-a5fa860b4cb8,23f7ef5f-6b26-a104-b616-b438d7e9243c,8cada743-d341-4211-b2f2-094d551e9ef3,2026-08,13517.0,0.982267687911551,prior overdue rate 100%; 1 prior unpaid; avg 48d late historically,Priority reminder + call
bc710f23-8fe3-46e0-9f96-dba820b452d7,1fc0c3bb-f35c-8d5d-a4fa-a9c1723cd8ab,daa4363b-15ef-406b-adb8-5451eb652e2d,2026-08,15957.0,0.9818853594292976,prior overdue rate 69%; 1 prior unpaid; avg 31d late historically,Priority reminder + call
a7d1b3a3-333c-4d38-af85-8c0d100da7a5,93eb3d6a-d35b-ef1f-83b8-7430b6ad1674,c812ba7b-6318-4ce6-b0dd-78749fff30e5,2026-08,16360.0,0.9817588608897231,prior overdue rate 54%; 2 prior unpaid; avg 26d late historically,Priority reminder + call
7b8664a0-04aa-41b3-a2fa-c0336ebb6aa6,86cd2239-fa55-0389-437e-e8fd505dc931,20d5e9a6-73cd-4f5f-9b27-ba9a13e7864e,2026-08,28228.0,0.9810729548660034,"prior overdue rate 58%; 1 prior unpaid; high amount ₹28,228; avg 16d late historically",Priority reminder + call
a6ebe29c-93ce-4aa4-bb49-c307ccaa144a,11e96dd2-92f4-f793-56db-439d5b3de156,3f072df4-ca44-4975-9844-ebd8be4312e0,2026-08,17019.0,0.9796909239558091,prior overdue rate 100%; 1 prior unpaid; avg 27d late historically,Priority reminder + call
ec4993b1-daeb-4d7d-b034-8bec303d2417,4c4ad4c9-59bf-f152-d0ff-6502ec564cc9,91e9c4a4-cf9f-4ea2-bbce-8ca8d01150ff,2026-08,16042.0,0.9785657239674569,prior overdue rate 100%; 2 prior unpaid; avg 62d late historically,Priority reminder + call
7b188fe8-83b4-411a-93c3-f243f038ee77,ba8dd5e0-ed0e-8b6a-7098-2732476feb31,31a1c073-bb44-4019-8548-0c5a8114de7b,2026-08,16042.0,0.97838170858141,2 prior unpaid; avg 17d late historically,Priority reminder + call
69a4e4e6-9ce4-4200-a392-e823202b016c,83af11b3-a274-7404-3265-ec658f74f8cf,a592d732-fe7f-4bfa-841d-7433e477f43e,2026-08,4210.0,0.977665675202391,prior overdue rate 67%,Priority reminder + call
0787349f-f0f1-437d-812e-948e75243151,83f51f9d-9d36-eda9-e7fb-5b1badbbd5d9,2f49d447-f15d-424d-9a7d-be051dc880d2,2026-08,16143.0,0.9765790027536762,prior overdue rate 92%; 1 prior unpaid; avg 26d late historically,Priority reminder + call
a4e705ac-defb-4a84-9cf5-4432b20fe25a,2c1980eb-be51-916e-8f61-1e8fe83afb0c,345fd782-4252-4f02-958d-3531a545878b,2026-08,21453.0,0.9740328190263464,"prior overdue rate 75%; 1 prior unpaid; high amount ₹21,453; avg 10d late historically",Priority reminder + call
4ef29451-1b57-4a67-870f-1b0501200ea0,55e6e452-fae2-a5ac-3c12-21424bffbcac,052eaacd-614f-4cac-8bee-618b1549c36d,2026-08,2646.0,0.9736479648221407,prior overdue rate 100%; 2 prior unpaid; avg 50d late historically,Priority reminder + call
ef36d67c-fbc5-49f0-9680-57c0901ed518,df5ea39c-c069-5211-271d-f0d3831adefa,3394785d-ad9b-442e-9c87-3ab4f47b1876,2026-08,18034.0,0.972142259886291,prior overdue rate 55%,Priority reminder + call
88133a80-d0e9-441d-a437-6caa8f6eeb64,82be44de-b1d6-4e48-e6bb-33ec98b83c7d,6edb4981-c302-4992-b7a8-e24912892b61,2026-08,16337.0,0.9717364284771435,prior overdue rate 100%; 1 prior unpaid; avg 25d late historically,Priority reminder + call
feeb7562-64c0-4eac-a1fa-367aa6673330,073e4bd7-f1f1-49d3-604f-c365b9952a6c,e70ad66e-a26a-4c8b-a6e1-9743710c50f9,2026-08,15500.0,0.9619577122456919,prior overdue rate 79%; 1 prior unpaid; avg 30d late historically,Priority reminder + call
02f63cd2-38f9-4867-9372-2ba9e68177bf,d257c87f-0e42-048c-8409-362e925d86fc,597c2d33-b758-4acd-811b-c7b22289dcbc,2026-08,27431.0,0.961265353962426,"prior overdue rate 93%; high amount ₹27,431; avg 52d late historically",Priority reminder + call
2f9b321a-da49-428e-b81c-c0d4503e537a,f2a00e3d-de04-40a3-6f41-a3ebfcab4a3c,4da78ee8-cbc6-4e20-949d-cf7237c7129e,2026-08,16143.0,0.9599332939466495,prior overdue rate 92%; 1 prior unpaid; avg 24d late historically,Priority reminder + call
a919f954-532d-4330-b45c-a99590d2873c,d8c4b3c5-9b2a-4c6e-b1e8-0a98c9175234,bcffd7fb-53a0-457f-9d14-6d9ef2bbf48b,2026-08,17042.0,0.9593999374411275,prior overdue rate 67%; 1 prior unpaid; avg 18d late historically,Priority reminder + call
8ffbf90c-25f1-40a3-8c5b-927be26b89f8,1dc2bdca-ae79-4cd5-9d74-961c02cce282,53f80b16-81c6-48dc-a5b5-3ffad0099564,2026-08,21639.0,0.9563288674172786,"prior overdue rate 50%; 1 prior unpaid; high amount ₹21,639; avg 8d late historically",Priority reminder + call
c875befb-e32c-4971-a493-9adfa5e722cf,a7dadee2-80e3-eba0-084f-5f1847bb3aa4,a2b0ee31-8c68-4f88-82a0-a97f2818ee85,2026-08,27050.0,0.9512697945687714,"prior overdue rate 67%; 1 prior unpaid; high amount ₹27,050; avg 14d late historically",Priority reminder + call
bea65658-1ccb-4dc1-bea0-9f422e7703fd,491b8136-32a1-37c5-5253-b53ff3991d86,db02e562-aa09-448e-9187-bfa7c3788aca,2026-08,15426.0,0.9506336842055071,prior overdue rate 64%; 1 prior unpaid; avg 14d late historically,Priority reminder + call
787e6508-7e07-449a-813a-a6dd6b944b60,d926094a-e5b5-4bc7-af79-7f822211d3f3,2cbbaf40-cfba-4ec9-93dd-f9cab8685a47,2026-08,20565.0,0.944609682508635,"prior overdue rate 75%; 3 prior unpaid; high amount ₹20,565; avg 11d late historically",Priority reminder + call
669315d4-334e-4437-85ab-8b734cb0570f,1287ac56-adee-78b5-6a6b-56b3e8dd7d48,c88936bc-cb40-4598-a743-3c301dd4dccf,2026-08,15957.0,0.9426530216150119,prior overdue rate 94%; 1 prior unpaid; avg 28d late historically,Priority reminder + call
cdc8f6e8-8619-47f8-b975-0fad1034a978,080eae03-9f65-4515-aec2-8924472923dd,deef0c83-4c8c-46e7-bbae-139905f81a3c,2026-08,10247.0,0.941767747193312,prior overdue rate 80%; 1 prior unpaid; avg 14d late historically,Priority reminder + call
ad32ad44-283a-4200-a248-66201410d026,c2f58086-b0e6-4083-b634-acc444ebc69f,e02f5ad1-ec73-468d-8cb6-27d54cb62b81,2026-08,16320.0,0.9390508894574563,prior overdue rate 50%; 1 prior unpaid; avg 8d late historically,Priority reminder + call
73a2d6d5-fd85-41cd-97a8-737849e45112,9eb73523-a830-4796-9317-1a3f4e9e7254,af77c84c-c34c-43ff-a61d-62b390f12d3f,2026-08,16320.0,0.9390508894574563,prior overdue rate 50%; 1 prior unpaid; avg 9d late historically,Priority reminder + call
4fc255f7-c9a0-47d3-a6f0-c41c13ecabde,918b6526-10a3-4e0e-b3d8-7862211d2485,3cabe0f9-bb7f-492b-b069-bfa191e91033,2026-08,16310.0,0.9366503482052625,prior overdue rate 50%; 1 prior unpaid,Priority reminder + call
c1c9af7d-8b61-46f1-a530-c8f262aa2016,2d700a6b-44c4-438b-841f-febe1b2c47a7,32d53862-5d4f-46ee-a5d3-3372c75389c1,2026-08,19034.0,0.9357624115131673,prior overdue rate 50%; 1 prior unpaid; avg 9d late historically,Priority reminder + call
e8558cca-9f5b-4f33-ac61-3d192b4f796a,be2214d4-f4b5-4c51-825a-83cddbfb06f8,d90be848-529b-49b3-ad05-997993e57c0a,2026-08,7500.0,0.9326374748072332,baseline risk,Priority reminder + call
56a9f5e2-22a0-4679-a5ce-1afdfdbb9d37,5ce46f7c-d9f9-426d-be11-5e3b6a2bedb0,1d8b2085-b87b-4a65-a8c6-ee6b287ba381,2026-08,15892.0,0.9264519146164298,prior overdue rate 75%; 3 prior unpaid; avg 10d late historically,Priority reminder + call
04559784-422e-4c06-a158-0161d1fac1d4,34e36bb4-6313-46d3-af36-4f9ef75dc0a4,ca1e5c59-fbe8-4786-b241-43233c852dc1,2026-08,15892.0,0.9234716416991349,prior overdue rate 100%; 3 prior unpaid; avg 11d late historically,Priority reminder + call
cb8089f8-ebcf-4468-9f40-e224e4f6bfd7,8fd367e7-7404-4ef6-530b-a40219a48f1e,de3fc75a-dc8c-4bfb-b959-494a94a5d287,2026-08,5866.0,0.9205795996386117,prior overdue rate 57%; 1 prior unpaid; avg 9d late historically,Priority reminder + call
3918a752-d713-4580-bf92-1c70cad1f016,be68c44d-d4d2-478a-7b1e-c9c3fefac406,c6bf983e-033d-46e6-825f-5620364a403d,2026-08,15019.0,0.9165939591810042,prior overdue rate 100%; 1 prior unpaid; avg 27d late historically,Priority reminder + call
b31cfa22-6582-4f99-95b5-55e5bb0ffdd8,12062e7c-25cc-4c45-8869-abf33c8a981c,6ca3eea4-73dc-4e3e-809a-bc43ca4d4e08,2026-08,19960.0,0.8972752725300417,prior overdue rate 75%; 3 prior unpaid; avg 14d late historically,Priority reminder + call
