month,tenant_id,allotment_id,churn,p_ml,p_base
2024-01,cf03689a-ac92-b1e5-ac2d-1ff7e9a25139,3f3f190e-a2eb-48e6-b702-8b5e67672ac5,0,0.12873555465452988,0.5257775761824297
2024-01,e9288a28-7fca-78eb-cc7b-b2ff2160582b,5cf89856-c380-4ae6-9003-cb9bb358d958,0,0.14869028757585143,0.6080216479001855
2024-01,0bf93609-d4ec-9bc6-fe77-b8a88d29d95c,38e67633-b581-40bb-b185-2ff884afe2f3,0,0.0033628448392993564,0.8290742794791329
2024-01,f314b248-499b-0fe1-eb90-6a2940d95f0d,f784a041-7255-4b65-938e-007dc3f575ac,0,0.0033628448392993564,0.8290742794791329
2024-01,ed39a8a9-4855-634a-3b2b-063622187757,80eee016-bb9d-4eef-ae7d-9dc3447673bf,1,0.0016312926053105024,0.57834809325863
2024-01,1ad64726-e22e-ccd3-33f8-62a4e4b609fc,1a597f5b-e031-40c3-bb3b-e9dbb360d6c2,1,0.10057476692284083,0.7267701320136952
2024-01,d1175037-6e13-28f9-5de7-ea2186bbee4e,16f797ab-24e6-40ea-b71e-b2257911213d,1,0.0989594256314368,0.3919702070809429
2024-01,11c59c47-e61b-cafc-82c5-d4ec94db50b8,7576e09b-31e9-4e4d-934f-f41e491fa425,0,0.1161904247191886,0.5341590252418448
2024-01,a66a39a1-af53-6290-1e0b-7fc51cc20608,f1af4479-259b-4e41-871d-b6bab37db386,0,0.021638529159338157,0.6565320665083136
2024-01,a444fc44-8bca-304d-6698-2eae9037323b,4e99e268-4ae1-4512-ab86-632155c082f6,0,0.030115911133169766,0.5981651376146789
2024-01,a974c0ea-b223-c4ff-2027-207ec4a462ac,59864420-62d6-4d3b-9b98-6872f9821633,0,0.0016169534173562674,0.6094226327944573
2024-01,10f3edc6-4b03-b82d-8df1-09ddaf031c0c,d0b11ad6-7841-48cf-82cb-55e373063fac,0,0.009809367858433948,0.4185858585858586
2024-01,81f2f896-343e-d20b-9964-56fe1a515cc4,25ee80b8-cf8c-4ae2-be73-fe7c991751ce,0,0.0009155915985635359,0.5161290322580645
2024-01,49355947-7605-ec5f-7d81-a6597f38d76b,0318d74f-95a7-4ced-92bb-ded9eb88d273,0,0.0011554947133498139,0.17335473515248798
2024-01,675d671b-b922-0d97-9c09-357c7a434808,6475a997-0ace-47be-b0b2-03ed67dc3ca5,0,0.029484279353527775,0.6954128440366973
2024-01,490c8f7b-67bb-4475-e52c-4e70037b854c,54e65874-c807-40e4-b543-99e3473c7ace,1,0.0835862578381023,0.5624076128124662
2024-01,a38721f4-003a-7262-22a7-44e0f2c0754d,339c2194-5128-4413-ab41-c6c8a8128434,0,0.0018792186665091868,0.6141176470588235
2024-01,5a4bd906-07d0-3c04-680d-6ee01f174660,6eda4f36-5ba8-4b93-b2de-022481039f46,0,0.00418491205376755,0.8481327800829874
2024-01,23f7ef5f-6b26-a104-b616-b438d7e9243c,f76d2db9-0af5-4f15-bc7a-29fb9d0d2fa0,0,0.024637199378081308,0.7223880597014926
2024-01,5d4122d1-48a3-607c-cb72-e1956caece73,0ab4614a-82b3-4810-b877-e696de754080,0,0.06405429477905832,0.39705882352941174
2024-01,9842fbe1-4d57-13e7-6abf-aed2f18d4ca0,f395ecb5-f67d-431c-8735-291f7a05d552,0,0.005583108009206708,0.5905271199388846
2024-01,515bcc7c-d963-93f1-5302-8325ce22b50d,4aedd180-2aa2-4eab-bade-c5f39e770c79,1,0.08743397816412346,0.5603626230374152
2024-01,0fb589f6-3d4d-9f65-70ec-ffc208b12ba1,451b1bff-8e9a-4f07-beaa-2abe3d3b9465,0,0.07826142596039018,0.7409226207113604
2024-01,165afd93-a066-8794-7ade-f62b1ffbbc9e,732a5356-417e-41a8-ac97-a5e5be93e8f4,0,0.061248428403177554,0.7177620622845629
2024-01,629517f3-fdb4-36cf-3727-4dc3c7735927,447c43a0-e92a-46ea-8d81-d6ac82131b96,0,0.070764201302647,0.5624076128124662
2024-01,24ae889b-240e-b064-cfe8-2b27224c15b0,1acb933b-ee06-488d-ae63-6aa49797c684,0,0.12829820855289745,0.6453012048192772
2024-01,69e2b5bf-d6ac-e96b-9557-8057f1373d98,4a138cca-052e-4a80-8e9e-c9cfad6ee7ce,0,0.12691882497371118,0.527416820915597
2024-01,430caea5-4a9a-cf87-274e-54e1547ff83b,baa51bf8-ec5a-4485-9bce-721b5f37edcb,0,0.014582818339386596,0.457615894039735
2024-01,58701d28-2940-a07b-7518-1e1c33b29b55,1819d24a-60cf-4222-b03b-b24e48607c5b,0,0.08146654522647129,0.35180155220640563
2024-01,77c9d770-e185-55dd-6d31-ec41e21560b8,088a5e93-15c6-47aa-9e71-0f6c82d4ac38,0,0.09941372626842528,0.7458206909623865
2024-01,4f1fd1d7-d774-fba8-8ed3-38e9a3bc0c3a,e3d6a9c5-9171-46b2-ae48-52ba071500a5,0,0.011236228231882672,0.8290742794791329
2024-01,719321da-14cc-c048-24a9-cc8d77783c52,802ace6f-47d3-4de4-ab64-6c90bb5f6212,0,0.0804881946662845,0.3650944306126342
2024-01,1c74a5be-5679-ca11-8401-ae199550c95e,95cb46b6-3bcf-463a-b4bb-9043a2332f31,0,0.12873555465452988,0.5209661713710249
2024-01,6e78d4b6-a6fd-2857-0e43-fd3dd95ac5d5,5f811af1-7d24-4112-8cad-e7245ea2634a,0,0.004512915083318256,0.7428571428571429
2024-01,6bda2d75-ab17-0e53-b94f-c663a3609b6d,fb2be2c1-503b-41f2-9ae7-238f157ffbd3,0,0.08146654522647129,0.3526440735294762
2024-01,8b67f24e-8b2b-e5cf-aef4-9b084467aa37,53466569-020d-4b09-a63a-40197e9ac09c,0,0.07826142596039018,0.7409226207113604
2024-01,9f900469-9386-2160-8119-f92d41750c33,3792a205-356d-41de-b5b7-7e9358bdd1ae,1,0.05401464558458042,0.6261331030085446
2024-01,31efad6c-2fd0-0f5c-58b7-21f64ea45f51,0854c3f1-d13b-4426-a1fb-087bf78070cb,0,0.052997322771599555,0.46643691684177035
2024-01,79942faa-d9c8-f124-aea4-e4fad7c15535,8e0f4391-a34e-4de7-8ee4-45c05963f9c5,1,0.07826142596039018,0.7409226207113604
2024-01,950dd22f-78fa-d205-48b3-fe5a5cc7438e,62887698-aebf-475f-9c98-0a212110dd24,0,0.009440610617068421,0.2500900900900901
2024-01,6b375f30-5007-c0d9-cc9c-0e1b9351b491,eb5b501b-0051-40b4-b5e7-130a183d3934,0,0.12411115566773018,0.7800946876423983
2024-01,43e74f45-aa14-1c93-dc1b-6bca58862fe4,46a01983-9012-4cb2-b0d6-a9d1f573d3d0,0,0.12691882497371118,0.5257775761824297
2024-01,855f3f6a-72ae-46f4-4cc2-a9a0d5df5b70,9131c211-f95d-4213-9955-02879ced6aaf,0,0.019818765054629903,0.5408805031446541
2024-01,7aeb3b16-98e4-aafb-ad39-91e8834463ce,4eda8082-8d5d-4c98-9bb1-d2daeb9ad362,0,0.105035348696988,0.45454400808038553
2024-01,b31625ab-8292-0710-db3b-6fddb36a46a7,f822df0d-358b-4c99-ad7d-cdcc6e375454,0,0.026351497951259028,0.4648821397411417
2024-01,5a2fde5b-0c01-0558-afeb-6fa352e3bdfd,db444fba-5aec-4862-a9c0-391c72ffc503,0,0.08323312906227838,0.7177620622845629
2024-01,8c6ffefc-6638-42ec-34e7-e8b0ac32b65e,9e0f8073-801f-474f-b49d-53dfad4ea567,0,0.07474842573786054,0.5031859546060364
2024-01,8aacbc78-5e56-b3c0-f8bc-fcb5490b94f3,d06e259b-0f3f-4c09-bc77-00ec39ab5924,0,0.02162555042945458,0.9023255813953489
2024-01,28bc36ac-10ee-238f-d3f4-24d10136bbb5,d9d1d753-3cdc-4350-a425-b36a52b7df96,0,0.0021738039295840553,0.5806020066889632
2024-01,4c4ad4c9-59bf-f152-d0ff-6502ec564cc9,91e9c4a4-cf9f-4ea2-bbce-8ca8d01150ff,0,0.011812532019591433,0.6925935927838539
2024-01,89eff045-6e52-ec28-fed5-afecb6aac5a0,8407f632-d588-4d3e-ae96-bd55baafd4aa,0,0.07826142596039018,0.7433599937648472
2024-01,7c09e849-092a-06e7-3628-565a641d9d87,9f4616fa-a5b3-4973-b0e8-fe9dc42e5706,0,0.057944383070527516,0.6526036912438388
2024-01,9c76ccfc-5bd2-ff5f-f0b0-f35c349fd159,4cfd84c6-f37a-4253-8ebf-67f925718505,0,0.06906522663209026,0.8290742794791329
2024-01,61ba9d65-c5d2-97cc-0779-42a276357982,ea8e99b3-089f-4cbc-9dfa-e8e2ef00b3df,0,0.12873555465452988,0.527416820915597
2024-01,9cb00f2a-555b-1a9a-dad9-b812feb2d454,ac4ee6a6-486f-4b41-b3c7-71ce9034e813,0,0.07826142596039018,0.7433599937648472
2024-01,dd81a269-5627-77bf-d8c4-d2e7d309f56e,f6b29b1d-c950-46ae-a66f-fe48ad0eac52,0,0.001640067137962723,0.544360902255639
2024-01,daebf82e-6f02-d269-4f9f-109f5cc8af3c,26c78af2-e5af-4f4c-af04-ed1e84a9359e,0,0.0006846862381674763,0.5664098613251156
2024-01,8ca132f3-2df9-2565-e1a8-6e912fb635ba,d807766b-8169-4e8c-9aac-196373a449ec,0,0.10873700348638529,0.36356992082408934
2024-01,e6fff812-92dc-e106-6456-730a1b010573,c3a91ae8-2bf8-42ab-b4cc-d77e5ba0e5dd,0,0.08153992730524813,0.5448637531633435
2024-01,74c6b975-b0ab-c8b3-8acd-2cf53597a72b,f6956ad7-5d64-4b0c-99f0-998589504d34,1,0.014577278259519847,0.5118483412322274
2024-01,582e981e-2ece-6283-2b74-7bf27c6e9d13,332b409b-9964-4d14-afd7-d6b8d6ce6fcb,0,0.09941372626842528,0.7458206909623865
2024-01,6abbb3fc-6494-f5ab-5af6-299b3ddb57ae,493bfaf1-17d0-42bb-b17b-4ed62395522c,1,0.06310952887999759,0.5603626230374152
2024-01,dd6b8e71-ee89-22aa-338c-04e964538126,a6a319b2-b378-4820-bdbe-703b1c23848d,0,0.08143855420930173,0.7508134099139155
2024-01,ba8dd5e0-ed0e-8b6a-7098-2732476feb31,31a1c073-bb44-4019-8548-0c5a8114de7b,0,0.000834824183096502,0.41274774886688803
2024-01,f7290eb5-6a3b-08ae-b5f7-726d85027796,5348f941-ea06-47de-9913-e7c4bfcec223,0,0.049099872177779405,0.586690173518868
2024-01,94b99812-1e90-d6ec-a150-8d329faa5731,1a0e2d19-8f39-4850-aacc-b18f2b4c729d,0,0.014749787989972469,0.8290742794791329
2024-01,96eb765e-8626-caf6-aa02-fa3862c1f129,ef823612-4b54-4f21-90df-37501ad634e3,0,0.03965548324670979,0.46033766277677746
2024-01,ff6404e4-c757-df50-27ad-b0185fb6159f,df841318-356f-4456-8a38-b094d9648cec,0,0.08850148767356371,0.44858647460108414
2024-01,e6dde6a9-4da9-d1a2-802a-faf5db207e8e,c7d4572a-4e5f-4f8a-a891-082b31db6c86,0,0.009702655280886038,0.7711340206185567
2024-01,d4231568-0b79-6003-3437-f394f3701746,ce0714ff-a085-4f18-b713-5d7ea55f8d8e,0,0.08530903071459815,0.7409226207113604
2024-01,f86e3390-1f72-a192-6cf5-5d5aa9979348,be73422e-cf75-4199-830c-a2601411a0ae,0,0.070265812588976,0.4027077199936024
2024-01,e42a35e1-fb1e-c1c2-3bbc-674788bfa890,3c9eac87-dd0b-49f5-ba27-aae22a7cf629,0,0.01210106916985137,0.5824175824175825
2024-01,c61d6da9-3c3c-ce83-9533-0da9eb03e275,62dc2b76-d436-4b3d-8d68-d366afc0ac24,0,0.04147650293553982,0.8337349397590361
2024-01,d52f2683-73ba-0a33-f712-babc2e24aa8c,90142d7f-0cd3-4395-bc25-258ff0c2be66,0,0.12691882497371118,0.5265949406361577
2024-01,e566d248-7676-7aad-d577-9319daac443c,7aea3086-2b56-4649-8da2-a76852bcd034,1,0.08743397816412346,0.5603626230374152
2024-01,dd165d05-44b2-a5ca-b106-48f704eba330,f85396b4-e076-41a6-a5e1-c7981113df4e,0,0.16317964744975483,0.589074279479133
2024-02,d167a28c-1755-6bbc-04ce-5bc1920c8322,cb58257c-05da-4740-9e71-a5571f113c54,0,0.1299206017100757,0.5088670255931226
2024-02,bd04a926-a2e3-1aed-8a8a-1cd736cd0fcf,fa47803a-157d-4335-ba90-f00c05d3c5e3,0,0.2968524545313973,0.6014880725825813
2024-02,1fc0c3bb-f35c-8d5d-a4fa-a9c1723cd8ab,da0cb449-71d9-43bd-b4ee-69b6ed8c0f68,0,0.0072617502941399095,0.31168539325842703
2024-02,2794ccf7-4966-f00d-35d6-34ac17db73ea,29309a70-09a1-4c35-b877-ca27b04ec436,0,0.003886436435932904,0.6226498889711325
2024-02,df5ea39c-c069-5211-271d-f0d3831adefa,3394785d-ad9b-442e-9c87-3ab4f47b1876,0,0.005552757520155377,0.24231030577576446
2024-02,ca5764bb-68cb-aca1-8368-dc3e80f681ac,d777fad1-3294-45a8-9b9f-a4db1dc1787b,1,0.03158361053783409,0.6967032967032967
2024-02,b9bd81f4-f07a-df06-c103-c4dbb5236184,26ec2515-a68d-4281-86b2-efe7e4c688fa,1,0.034899549987900576,0.6232348634207387
2024-02,cf1318a5-0564-4af6-d90e-c3e76de1ef08,5268e485-491e-40b7-942f-61c133c796bb,0,0.06364376070846116,0.6564356435643565
2024-02,c09e703c-d287-38c8-d1c1-239145e17df9,d60bf084-22b7-4aeb-a8fd-b48b4786c6fd,0,0.008982991458013982,0.5578947368421052
2024-02,c852dd54-9779-3528-3d0b-6a92cab8c45f,616effe0-2c07-4b9e-81b6-dc30cecd447a,0,0.16649646646914987,0.4825954062396963
2024-02,05c1092a-7d55-87fd-45f7-a75a6fef6cd7,5f3bdbac-ad4e-4470-8335-92e10836e2b9,0,0.09581353351189152,0.8160308012182634
2024-02,5110bc8b-7229-5952-e9db-5feb33391303,02ca5efe-e730-44ed-8213-fb622197978a,0,0.05793147715561314,0.7654450261780104
2024-02,b3a1f140-1cfd-8677-8554-de7aaea5a007,03f784f3-5e39-4f6d-9192-43b724d68fcf,0,0.16794862663502935,0.3929589532272362
2024-02,ea1c4226-abaa-0255-5077-503a78c3b2ff,abadcc8e-a1c4-402e-90b1-23cd3c4dcf00,0,0.10326918479069383,0.4984009627709035
2024-02,0bf6d7d9-a9c2-d7bf-ca36-abc55ae462e0,38bf3373-724a-476b-97ef-ff29115bc036,0,0.09575695367938987,0.4309434383576376
2024-02,bf46b9e6-83d0-c4a0-a0af-0a7effeaee30,b9eed860-8d09-4150-a723-dbc761073c5d,0,0.13021581919181846,0.43919101099664265
2024-02,c0791d4c-9325-bf1b-30af-7af648c26338,6c08a897-9cd6-4c0c-8e6b-5f5b02a1c6a7,0,0.012641404023571784,0.8066143864310046
2024-02,35f948f3-e8ec-6058-cf56-5561dd2379b3,51d487a4-362a-4bd9-a6a6-9dc3ef618cf6,0,0.07885247992015572,0.7048452045892651
2024-02,2a58151b-3aea-8f37-a254-56432cd03704,6eeeaa8d-a857-4a5d-bc20-06d00edbaedc,0,0.12704173238757926,0.6416107382550336
2024-02,0c869ab0-6a8e-0fdf-0bdf-20ca57cb67cd,4d963ab3-10bd-442e-9324-ca8a5b0bf68f,0,0.06404670979996012,0.5052891132387236
2024-02,43c50db7-bbd5-a3ee-044a-5ad9f847c9bf,f146269c-fbd2-4dea-aa16-c899ddebf093,0,0.13963395062969888,0.5241562466922477
2024-02,1e6f84f8-d2d4-2602-e11e-bf9f79587a60,d937a5c0-aca3-43f3-85dc-76e55bbc556b,0,0.12523447404799,0.7244871235158302
2024-02,0a550b32-ac5f-efb6-6d3b-e9975e20a82d,95855f3f-2de6-4518-923a-d6bb61e6edd7,0,0.03594087582168254,0.08463949843260189
2024-02,4628a4bf-d4c5-9e5d-471c-271b9f3e7d03,460261c6-c1c2-4654-81fa-19637f3602a8,0,0.012049675651684761,0.3115702479338843
2024-02,ed0e80c8-52c7-1977-91c1-c22e879c6cb6,279f73e8-7318-4266-87f1-059d87d91e6c,0,0.06836231203820009,0.37803979672051224
2024-02,36d4dedb-75eb-6f4f-03fa-79d0875789aa,a825175d-67cd-4efa-9cb3-dcb18e3beabe,0,0.05718235866564565,0.39861902045244535
2024-02,cf03689a-ac92-b1e5-ac2d-1ff7e9a25139,3f3f190e-a2eb-48e6-b702-8b5e67672ac5,0,0.10117729965053804,0.5024920009981202
2024-02,e9288a28-7fca-78eb-cc7b-b2ff2160582b,5cf89856-c380-4ae6-9003-cb9bb358d958,0,0.1356384312861311,0.5708464313778672
2024-02,0bf93609-d4ec-9bc6-fe77-b8a88d29d95c,38e67633-b581-40bb-b185-2ff884afe2f3,0,0.021997708219623418,0.7409226207113604
2024-02,f314b248-499b-0fe1-eb90-6a2940d95f0d,f784a041-7255-4b65-938e-007dc3f575ac,0,0.021997708219623418,0.7409226207113604
2024-02,11c59c47-e61b-cafc-82c5-d4ec94db50b8,7576e09b-31e9-4e4d-934f-f41e491fa425,1,0.1375135928854205,0.5095937599986134
2024-02,d97ef4f9-a927-a7e9-03a3-fc84f79e19af,1ea77b42-81d1-4535-bfd4-de9a7bd31eca,0,0.03465344628207376,0.8290742794791329
2024-02,a66a39a1-af53-6290-1e0b-7fc51cc20608,f1af4479-259b-4e41-871d-b6bab37db386,0,0.017413559623807615,0.6389380530973452
2024-02,2d732934-6a6e-e41c-d60c-fd6fe935e3df,e25f1c90-70a9-4888-9ab7-965ce0b58477,0,0.0844530693511238,0.8290742794791329
2024-02,cdc99a6c-25e6-f636-8375-da373082ebe7,b70634e5-3fe5-4b7c-b1fc-944606f31212,0,0.07562506037603135,0.7945193056571433
2024-02,79e31f6f-69dc-a40c-27d7-3f076878f83c,a0cd9c66-c067-4001-ad7b-586b6c15537e,0,0.03465344628207376,0.8290742794791329
2024-02,a444fc44-8bca-304d-6698-2eae9037323b,4e99e268-4ae1-4512-ab86-632155c082f6,0,0.012232989360777042,0.5875
2024-02,9a94c98b-55ed-adb4-87bf-7c9eaa99a84d,4532ca03-379f-45b7-8b13-2d30129ad6f7,0,0.09581353351189152,0.8160308012182634
2024-02,a974c0ea-b223-c4ff-2027-207ec4a462ac,59864420-62d6-4d3b-9b98-6872f9821633,0,0.12704173238757926,0.5963949843260188
2024-02,9c916618-64b4-6c3e-0d5b-d33a42a6b966,298a7c4d-846f-4232-aa3e-ca7136e7ebe0,0,0.14525729459868567,0.7775401069518717
2024-02,10f3edc6-4b03-b82d-8df1-09ddaf031c0c,d0b11ad6-7841-48cf-82cb-55e373063fac,0,0.004813053269963033,0.42588640275387263
2024-02,81f2f896-343e-d20b-9964-56fe1a515cc4,25ee80b8-cf8c-4ae2-be73-fe7c991751ce,0,0.013418773952061456,0.5123829344432883
2024-02,49355947-7605-ec5f-7d81-a6597f38d76b,0318d74f-95a7-4ced-92bb-ded9eb88d273,0,0.08448110429617536,0.1651376146788991
2024-02,675d671b-b922-0d97-9c09-357c7a434808,6475a997-0ace-47be-b0b2-03ed67dc3ca5,0,0.012325216759526199,0.6337349397590362
2024-02,74c6b975-b0ab-c8b3-8acd-2cf53597a72b,ea40fdca-3e27-466c-910c-99fef52b75d6,0,0.0201460418304507,0.8290742794791329
2024-02,227f376b-633a-5615-5670-c29559d0a08b,b98f8c1f-f2b7-4f45-a583-7bb76e52c466,0,0.02891097806735481,0.8290742794791329
2024-02,18d86801-3cb7-11d4-8b9d-433429296014,9c5f6705-4936-4bf4-91d9-8bd75b4c341b,0,0.02891097806735481,0.8290742794791329
2024-02,a38721f4-003a-7262-22a7-44e0f2c0754d,339c2194-5128-4413-ab41-c6c8a8128434,0,0.005977226383395982,0.6004784688995215
2024-02,5a4bd906-07d0-3c04-680d-6ee01f174660,6eda4f36-5ba8-4b93-b2de-022481039f46,0,0.005766600386689564,0.7970588235294118
2024-02,23f7ef5f-6b26-a104-b616-b438d7e9243c,f76d2db9-0af5-4f15-bc7a-29fb9d0d2fa0,0,0.017277101242105502,0.6950819672131148
2024-02,5d4122d1-48a3-607c-cb72-e1956caece73,0ab4614a-82b3-4810-b877-e696de754080,0,0.12651334564782984,0.3564356435643564
2024-02,89d188b4-94a9-2f97-e068-155ed8ec3f5e,4ba52145-5e19-48d7-ac5d-3c487b6d3eaa,0,0.11107917552752529,0.9654450261780104
2024-02,9842fbe1-4d57-13e7-6abf-aed2f18d4ca0,f395ecb5-f67d-431c-8735-291f7a05d552,0,0.007431257703547533,0.5796844181459566
2024-02,0fb589f6-3d4d-9f65-70ec-ffc208b12ba1,451b1bff-8e9a-4f07-beaa-2abe3d3b9465,0,0.061713928627391286,0.6753552712146701
2024-02,165afd93-a066-8794-7ade-f62b1ffbbc9e,732a5356-417e-41a8-ac97-a5e5be93e8f4,0,0.10454067529536941,0.6576457080505616
2024-02,629517f3-fdb4-36cf-3727-4dc3c7735927,447c43a0-e92a-46ea-8d81-d6ac82131b96,1,0.1646206393815658,0.533299631591809
2024-02,24ae889b-240e-b064-cfe8-2b27224c15b0,1acb933b-ee06-488d-ae63-6aa49797c684,0,0.01134156562334587,0.6308539944903582
2024-02,819ef17c-3cb6-3609-1b81-c1614886e82f,8cb7b15b-afe2-4003-992c-b7a03d293f54,0,0.0886515593079517,0.7610939839126305
2024-02,4c32ff2a-996c-db27-9217-e13ddec4ccfd,6ce63b60-bffa-4279-b9e2-2e9817a487d6,0,0.1346222701761532,0.7559035477718159
2024-02,69e2b5bf-d6ac-e96b-9557-8057f1373d98,4a138cca-052e-4a80-8e9e-c9cfad6ee7ce,0,0.10326918479069383,0.5038834397844765
2024-02,430caea5-4a9a-cf87-274e-54e1547ff83b,baa51bf8-ec5a-4485-9bce-721b5f37edcb,0,0.07697232627098102,0.4043243243243243
2024-02,58701d28-2940-a07b-7518-1e1c33b29b55,1819d24a-60cf-4222-b03b-b24e48607c5b,0,0.07705610873590336,0.34762532228923176
2024-02,60e2ef98-caa3-4a28-8c13-d9e6aa839b51,bfbe73c1-1d54-415e-a9b7-75ff12d9a5ef,1,0.0886515593079517,0.7559035477718159
2024-02,77c9d770-e185-55dd-6d31-ec41e21560b8,088a5e93-15c6-47aa-9e71-0f6c82d4ac38,1,0.08953276462803024,0.6790742794791329
2024-02,10916e3e-90d8-8084-d782-fd32d48def20,0ebed288-9916-4671-b6fd-cb84915c1ff7,0,0.1522652062287411,0.7945193056571433
2024-02,60c74b02-d502-8692-0141-b1a796486a11,26ea5f2f-b2ed-4d34-96c4-ba829be1bb0c,0,0.007544492464549826,0.7538461538461538
2024-02,4f1fd1d7-d774-fba8-8ed3-38e9a3bc0c3a,e3d6a9c5-9171-46b2-ae48-52ba071500a5,0,0.04921483825085581,0.7409226207113604
2024-02,719321da-14cc-c048-24a9-cc8d77783c52,802ace6f-47d3-4de4-ab64-6c90bb5f6212,0,0.12190569917523406,0.3599833703882238
2024-02,a7798da2-f8ee-1840-a1f3-f29a9e764b97,9ffe9701-32ac-461a-b5a1-8bb653d34a4b,0,0.09539569909630567,0.9837837837837838
2024-02,1c74a5be-5679-ca11-8401-ae199550c95e,95cb46b6-3bcf-463a-b4bb-9043a2332f31,0,0.10349135854404967,0.4984009627709035
2024-02,6e78d4b6-a6fd-2857-0e43-fd3dd95ac5d5,5f811af1-7d24-4112-8cad-e7245ea2634a,0,0.06250088407048483,0.7088039867109635
2024-02,6bda2d75-ab17-0e53-b94f-c663a3609b6d,fb2be2c1-503b-41f2-9ae7-238f157ffbd3,0,0.07705610873590336,0.34841129605371857
2024-02,8b67f24e-8b2b-e5cf-aef4-9b084467aa37,53466569-020d-4b09-a63a-40197e9ac09c,0,0.061713928627391286,0.6753552712146701
